Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
2392,Sprite Seaberry (Male),Elaeagnus rhamnoides 'Sprite' (Hippophae rhamnoid,ELRH,Deciduous Shrub,5,5,18,Fall,"An attractive ornamental shrub with large golden brown flower buds. Tolerates salt spray. This male variety can pollinate up to 8 female plants. A male selection of seabuckthorn boasting ample, willow-like, silvery foliage held on a compact framework. The unassuming plants are excellent in challenging sites where low fertility, drought and extremes in temperature limit the plant palette. Perfect as a filler plant, for informal hedging or as a low maintenance foundation plant.",Green,Long Rhizome,Early Summer - Summer,Summer - Fall,Fine,Upright,Moderate,Minor,Minor,Full_Sun,3 -- 7,"Moderate, Dry",5.5 - 8.0,"Domestic Animal Forage, Erosion Control, Hedge, Hedge, Nitrogen Fixer, Nurse, Reclamator, Reclamator, Wildlife Food, Windbreak","Coppice, Dye, Essential Oil, Food, Ornamental, Wood"
3077,"Senna, Alexandrian",Senna alexandrina,SEAL,Deciduous Shrub,6,6,0,All Year,"Extensive root system. Blooms and fruits continuously, peak harvest time varies on location. Grows best in well-drained soil.",Yellow,Tap,,,Medium,,,Minor,Minor,Full_Sun,10 -- 11,"Wet, Moderate",6.1 - 7.8,"Domestic Animal Forage, Insectory","Medicine, Ornamental, Wood"
7745,"Monkey Pod, Eared Senna",Senna petersiana,SEPE,Deciduous Shrub,39,40,48,,"Seed - it has a hard seedcoat and may benefit from scarification before sowing in order to speed up and improve germination. This can usually be done by pouring a small amount of nearly boiling water on the seeds (being careful not to cook them!) and then soaking them for 12 - 24 hours in warm water. By this time they should have imbibed moisture and swollen - if they have not, then carefully make a nick in the seedcoat (being careful not to damage the embryo) and soak for a further 12 hours before sowing. It occurs naturally in Cameroon, Central African Republic, DRC, South Sudan, Ethiopia, Kenya, Tanzania, Mozambique, Zimbabwe, South Africa and Swaziland. It was introduced to several Indian Ocean islands and became naturalized in far northern Madagascar. aka Eared senna (English) Monkey pod (English). Although many species within the family Fabaceae have a symbiotic relationship with soil bacteria, this species is said to be devoid of such a relationship and therefore does not fix atmospheric nitrogen.",Yellow,Fibrous Deep,Spring - Late Summer,Summer - Winter,Medium,Rounded,Moderate,Minor,Minor,Full_Sun,10 -- 13,Moderate,6.1 - 8.0,Insectory,"Food, Medicine, Wood"
4749,Scorpion Senna (Pale Crown Vetch),Hippocrepis emerus,HIEM,Deciduous Shrub,9,6,12,Spring-Summer,"Propagation: Seed - scarify and then pre-soak the seed for 1 - 2 hours in warm water. A period of cold stratification is also said to be helpful. Sow the seed in spring in a greenhouse. Germination usually takes place in 4 - 6 weeks at 15°c. Pot up the seedlings as soon as possible into individual pots and plant them out in the following spring. Cuttings of greenwood, early summer in a frame with bottom heat. Cuttings of half-ripe wood, mid summer in a frame. Cuttings of nearly mature side shoots, firm at the base and 7 - 10cm long with a heel, autumn in a frame. Plants are well rooted after 12 months.",Yellow,"Rhizome, Tap",Late Spring - Early Fall,Summer - Fall,Fine,Rounded,Moderate,Minor,Minor,Full_Sun,7 -- 9,Moderate,6.6 - 8.5,"Insectory, Mulch Maker, Nitrogen Fixer, Wildlife Habitat","Medicine, Ornamental"
2549,Wild Senna (American Senna),Senna hebecarpa,SEHE,Deciduous Shrub,6,4,8,Summer-Fall,"The root system of wild senna consists of a central taproot and rhizomes which often forms vegetative colonies. This plant is attractive to bees, butterflies and/or birds. initially send their energy into their root system, therefore the top of the plant will be slow to develop. This initial slow top growth in the first two years is normal, especially in the early spring. Once plants have become established they will grow vigorously and are very drought tolerant. Wild senna should be grown in soil that has good drainage in either a sunny or partly shaded location. This plant grows naturally in damp, fertile soils and under these conditions a height of 7 feet can be attained. In a drier soil the plant will grow to about 3 feet and tend to be less floppy.",Yellow,"Tap, Long Rhizome",Summer - Late Summer,Summer - Fall,Medium,Mound,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,"Wet, Moderate",6.0 - 8.0,"Insectory, Insectory, Wildlife Food","Medicine, Medicine, Ornamental"
210,Autumn Brilliance Serviceberry,Amelanchier x grandiflora 'Autumn Brilliance',AMx,Deciduous Shrub,25,25,20,Spring-Fall,Hybrid species of A. arborea and A. laevis. Root suckers are common. This cultivar has excellent disease resistance. Grows best in well-drained soils.,White,Fibrous Shallow,Early Spring - Spring,Spring - ?,Medium,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Wet, Moderate",6.0 - 8.0,"Hedge, Wildlife Food","Aromatics/Fragrance, Container Garden, Food, Ornamental"
2753,Rainbow Pillar Serviceberry,Amelanchier canadensis 'Glennform',AMCA,Deciduous Shrub,20,10,20,Spring,Best in well-drained soils. Suckers at base. May have a greater fruit set when planted along with other serviceberries.,White,Fibrous Shallow,Spring - Late Spring,Spring - ?,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Wet, Moderate",5.5 - 7.5,"Erosion Control, Hedge, Insectory, Wildlife Food","Food, Ornamental"
293,Regent Serviceberry,Amelanchier alnifolia 'Regent',AMAL,Deciduous Shrub,6,8,20,Spring,"Sweet fruit good for eating and jelly. Indians mixed the fruit with buffalo meat to make pemmican, their principle winter food.",White,"Fibrous Shallow, Long Rhizome",Spring - Late Spring,Spring - Summer,Medium,Rounded,Moderate,Minor,Major,"Full_Sun, Partial_Shade",2 -- 7,"Wet, Moderate, Dry",6.0 - 8.0,"Erosion Control, Reclamator, Wildlife Food, Windbreak","Food, Wood"
53,Roundleaf Serviceberry (Sand Serviceberry),Amelanchier sanguinea,AMSA,Deciduous Shrub,10,6,24,All Year,"Excellent wildlife value. Sweet, juicy edible fruit. Plant often forms thickets.",White,Fibrous Shallow,Spring - Late Spring,Summer,Medium,Mound,Moderate,Minor,Major,"Full_Sun, Partial_Shade, Shade",2 -- 5,"Wet, Moderate, Dry",4.5 - 7.1,"Insectory, Wildlife Food","Food, Ornamental, Wood"
2253,Saskatoon Serviceberry,Amelanchier alnifolia,AMAL,Deciduous Shrub,10,10,24,Summer,"Saskatoon serviceberry sprouts from the root crown and/or rhizomes after fire. Bradley concluded that because Saskatoon serviceberry sprouts from existing plants, fire is not likely to alter its frequency unless plants were in poor condition before fire. After light- to moderate-severity fire, it usually sprouts from the root crown or from shallowly buried rhizomes. However,deeply buried rhizomes enable Saskatoon serviceberry to sprout after even the most intense wildfire. Saskatoon serviceberry in forests is fire-dependent and declines with fire exclusion. It may persist in the understory for decades, but eventually dies out with canopy closure.",White,"Fibrous Deep, Rhizome",Late Spring - Early Summer,Summer,Medium,Irregular,Moderate,Minor,Medium,Full_Sun,4 -- 7,Moderate,5.5 - 8.3,"Domestic Animal Forage, Erosion Control, Hedge, Insectory, Reclamator, Wildlife Food","Fiber, Food, Medicine, Ornamental, Wood"
294,Shadblow Serviceberry,Amelanchier canadensis,AMCA,Deciduous Shrub,30,20,20,Spring,Useful for naturalizing in low wet areas. Blooms before foliage appears.,,Fibrous Shallow,Spring - Late Spring,,Fine,Upright,Moderate,Minor,Major,"Full_Sun, Partial_Shade, Shade",3 -- 8,"Wet, Moderate, Dry",5.5 - 7.5,Wildlife Food,Wood
3121,Silver Broom,Adenocarpus decorticans,ADDE,Deciduous Shrub,10,8,0,Spring-Summer,Calcifuge. Needs well-draining soils.,Yellow,"Tap, Fibrous Shallow",Late Spring - Summer,Fall - ?,Medium,Rounded,Moderate,Medium,Medium,"Full_Sun, Partial_Shade",8 -- 10,"Moderate, Dry",4.5 - 5.5,"Domestic Animal Forage, Erosion Control, Hedge, Nitrogen Fixer, Reclamator, Soil Builder, Wildlife Food","Biomass, Fiber, Ornamental"
275,Silverberry,Elaeagnus commutata,ELCO,Deciduous Shrub,6,8,18,Spring,Very hardy suckering shrub. Native to river banks and moist slopes. Can be used for bank cover. Nitrogen fixing plant.,Yellow,Fibrous Shallow,Spring - Late Spring,,Medium,Mound,Fast,Minor,Minor,Full_Sun,2 -- 5,"Wet, Moderate, Dry",5.7 - 9.0,"Mulch Maker, Nitrogen Fixer, Nurse, Wildlife Habitat",
3950,"Smaller Red-Root (Redroot, Inland Ceanothus)",Ceanothus herbaceus,CEHE,Deciduous Shrub,3,3,12,,"Aka Inland Ceanothus, Redroot, C herbaceum, C herbacium var pubescens, Grub Root, Prairie Redroot. Found in sandy plains , prairies, and slopes in the US Midwest. An endangeredd species in Illinois. Prefers a warm sunny position but tolerates light shade. Tolerates some lime, but will not succeed on shallow chalk. Plants dislike root disturbance, they should be planted out into their permanent positions whilst still small. Dislikes heavy pruning, it is best not to cut out any wood thicker than a pencil. Any pruning is best carried out in the spring. Fast growing, it flowers well when young, often in its second year from seed. Seed - best sown as soon as it is ripe in a cold frame. Stored seed should be pre-soaked for 12 hours in warm water and then given 1 - 3 months stratification at 1°c. Germination usually takes place within 1 - 2 months at 20°c. One report says that the seed is best given boiling water treatment, or heated in 4 times its volume of sand at 90 - 120°c for 4 - 5 minutes and then soaked in warm water for 12 hours before sowing it. The seed exhibits considerable longevity, when stored for 15 years in an air-tight dry container at 1 - 5°c it has shown little deter",White,"Tap, Rhizome",Spring - Late Spring,Summer - Fall,Medium,Spreading,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,Dry,5.5 - 7.0,"Groundcover, Insectory, Nitrogen Fixer, Wildlife Food","Dye, Food, Medicine, Medicine, Ornamental, Soap"
8071,Tropical Smoke Bush (Caribbean Copper Plant),Euphorbia cotinifolia,EUCO,Deciduous Shrub,15,15,36,Spring-Fall,"Grown as an annual in temperate climates. Euphorbia cotinifolia, commonly called smoketree spurge, tropical smokebush or Caribbean copper plant, is a thin-leaved, sometimes deciduous, tropical shrub or small tree that is noted for its attractive burgundy-red foliage. It is native to Mexico. As a shrub, it typically grows to 10-15' tall. It may be trained as a tree with growth to as much as 30' tall. Container plants grown as annuals are much shorter. Purplish stems are clad with broad-elliptic to round leaves (to 4 1/2"" long). that emerge red but mature to dark burgundy.",White,"Fibrous Deep, Rhizome",Late Spring - Summer,Fall - Winter,Medium,Upright,Moderate,Minor,Minor,Full_Sun,9 -- 11,,6.0 - 7.5,"Hedge, Insectory","Container Garden, Medicine, Ornamental"
3973,Smoke Tree,Cotinus coggygria,COCO,Deciduous Shrub,15,15,36,Summer-Fall,"Ornamental that can be grown as a tree or bush. Native to southern Europe and Asian. Good drainage essential. Billowy hairs attached to flower clusters give a fluffy, hazy appearance. Blue-green foliage. Low maintenance. Propagation of smoke bush is by cuttings and seeds. A leafy stem stripped of its lower leaves and embedded in a growing medium will easily root itself. Seeds should be soaked in water for 24 hours, dried, then planted about 1/2 inch deep in sandy soil. If soils are not well drained, smoke bush is very susceptible to verticillium wilt—a browning of the leaves caused by the fungus Verticillium. It can also get scabs and leaf spot, a fungal condition prevalent in warmer weather. If you live in the eastern United States, watch out for stem canker.","Purple, Red, Yellow",Fibrous Shallow,Late Spring - Summer,,Coarse,Rounded,Slow,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,"Moderate, Dry",3.7 - 6.3,"Hedge, Insectory, Reclamator","Coppice, Dye, Medicine, Ornamental"
2807,Golden Spirit Smokebush,Cotinus coggygria 'Ancot' Golden Spirit,COCO,Deciduous Shrub,15,15,0,Spring-Fall,Good drainage is essential. May not produce flowers.,"Pink, White",Fibrous Shallow,Late Spring - Summer,Summer - Fall,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",7 -- 4,Moderate,6.0 - 7.8,"Hedge, Windbreak","Cut Flower, Ornamental"
304,"White Snowberry (Waxberry, White Coralberry)",Symphoricarpos albus,SYAL,Deciduous Shrub,6,6,18,Summer,Large interesting white fruit that is not edible. Dainty pink flowers in June. Suckers profusely; the root system is branching and woody. This shrub can reproduce asexually when its lower stems take root after they contact moist ground (layering). Useful for holding steep banks. Good wildlife habitat. Fruit may persist into winter but often discolored by a fungus.,Pink,"Fibrous Shallow, Long Rhizome",Early Summer - Late Summer,Summer - Fall,Fine,Mound,Fast,Minor,Major,"Full_Sun, Partial_Shade, Shade",3 -- 7,"Wet, Moderate, Dry",6.0 - 7.8,"Domestic Animal Forage, Erosion Control, Hedge, Insectory, Reclamator, Wildlife Food, Wildlife Food, Wildlife Habitat","Fiber, Medicine, Ornamental, Soap"
3110,Spanish Broom (Weaver's Broom),Spartium junceum,SPJU,Deciduous Shrub,15,15,12,Spring,"Engages in stem photosynthesis throughout the year even after leaf fall. Roots have a variable morphology depending upon site slope and soil depth. S. junceum has a range of xerophytic adaptations. The stem is adapted to reduce the effects of overheating through the profiled positioning of the vegetative parts of the plant. The species has small leaves, which it loses before summer to reduce transpiration and to increase its tolerance to drought stress. The grass-shaped stem helps to reduce the total exposed area of the plant, whereas the root is well developed and ramified. The leaves of S. junceum have thick cuticles with a waxy layer and the plant produces oils that reduce evapotranspiration, which also reduces the temperature of the plant’s microenvironment. It is also adapted to soils with high salt concentrations. This species has morphological adaptations to xerophytic conditions that allow it to endure severe drought. It thrives in full sun and can tolerate urban pollution, salt-laden winds near the coast and temperatures as low as -10°C.",Yellow,"Tap, Long Rhizome",Early Spring - Late Spring,Spring - Summer,Medium,Spreading,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",8 -- 10,"Moderate, Dry",5.5 - 7.5,"Domestic Animal Forage, Erosion Control, Erosion Control, Hedge, Insectory, Nitrogen Fixer, Nurse, Toxin Absorber, Wildlife Food, Windbreak","Aromatics/Fragrance, Aromatics/Fragrance, Biomass, Dye, Essential Oil, Fiber, Medicine, Medicine, Ornamental, Ornamental, Wood, Wood"
4017,Spanish Gorse,Genista hispanica,GEHI,Deciduous Shrub,2,5,24,Spring-Summer,Native to SW Europe. Grow in well-drained soil. Does well in nutrient-poor soils. Not tolerant of hard pruning. Die back may occur in the center of the plant in harsh conditions. Will not tolerate hard pruning. New growth will not rejuvenate from old wood. Plant is killed by fire but is a firedependent germintor so will readily grow new plants after a disturbance.,Yellow,"Tap, Long Rhizome",Late Spring - Early Summer,Summer - ?,Medium,Mound,Fast,Medium,Minor,Full_Sun,5 -- 9,"Moderate, Dry",5.5 - 8.0,"Groundcover, Hedge, Nitrogen Fixer, Nurse, Wildlife Habitat","Aromatics/Fragrance, Coppice, Medicine, Ornamental"
4041,"Spice Bush (Northern Spicebush, Benjaminbush)",Lindera benzoin,LIBE,Deciduous Shrub,12,12,6,Spring-Fall,"Because of its habitat in rich woods, early land surveyors and settlers used spicebush as an indicator species for good agricultural land. Tolerant of juglone from black walnut tree. This plant is susceptible to laurel wilt.",Yellow,"Rhizome, Long Rhizome",Early Spring - Spring,Summer - Fall,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,"Wet, Moderate",5.0 - 8.0,"Wildlife Food, Wildlife Habitat, Wildlife Habitat","Aromatics/Fragrance, Food, Medicine, Ornamental"
301,Anthony Waterer Spirea,Spiraea japonica 'Anthony Waterer',SPJA,Deciduous Shrub,3,5,14,Summer,Useful as a flowering hedge. New leaves brownish red changing to bluish green. Richly polished brown stems add some winter interest. Dirr believes numerous forms of A.Waterer exist in the nursery trade.,Red,Fibrous Shallow,Early Summer - Late Summer,,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Wet, Moderate",6.0 - 7.5,"Erosion Control, Hedge, Insectory","Medicine, Ornamental"
47,Ash Leaf Spirea,Sorbaria sorbifolia,SOSO,Deciduous Shrub,10,10,24,Summer,"Flowers are showy when open but soon turn brown. Use for shrub border, massing, or bank cover. Suckering habit may be objectionable in formal plantings. Flowers on new wood so prune in spring before new growth appears. Formerly Spiraea sorbifolia. Sorbaria sorbifolia ‘Sem’ is a relatively new hybrid which has grown in popularity since it appeared in our catalogue. It is a dwarf growing, bushy form and its striking yellowish new growth has a hint of pink. Sorbaria are totally hardy and can readily be reproduced by digging up in dormancy the many suckers that the plant produces once established. It may well be advisable in some situations to remove and destroy spreading suckers anyway if space is restricted. Cuttings are fairly easy when taken as softwood but they do take up rather a lot of room on the mist bench or propagation unit.",White,"Rhizome, Long Rhizome",Early Summer - Late Summer,Fall,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 7,"Wet, Moderate, Dry",5.0 - 8.0,"Erosion Control, Groundcover, Insectory",Ornamental
339,Bumald Spirea,Spiraea bumalda,SPBU,Deciduous Shrub,4,5,14,Summer,Cross between S. albiflora & S. japonica. Leaves tend to show cream to yellow variegation patterns. Seldom planted due to numerous cultivars available. Second flush of growth and flowers stimulated by pruning after flowers fade. Blooms on new wood.,"Pink, White",Fibrous Shallow,Early Summer - Late Summer,,Fine,Rounded,Fast,Minor,Minor,Full_Sun,3 -- 8,"Wet, Moderate",6.0 - 8.0,"Erosion Control, Hedge, Insectory",Ornamental
302,Crisp Leaf Spirea,Spiraea japonica 'Crispa',SPJA,Deciduous Shrub,3,4,14,Summer,Similar to Anthony Waterer yet flower clusters are 3 wide. Leaves are slightly curled or twisted and deeply incised giving it a slightly finer-textured appearance than AW. Deadhead flowers for continuous bloom. Develops chlorosis in high PH soils.,Pink,Fibrous Shallow,Early Summer - Late Summer,,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Wet, Moderate",6.0 - 7.5,"Erosion Control, Hedge, Insectory","Medicine, Ornamental"
303,Goldflame Spirea,Spiraea japonica 'Goldflame',SPJA,Deciduous Shrub,3,4,14,Summer,Popular dwarf form that appears to be on fire when the leaves emerge. New growth mottled with copper & gold; color repeated in fall. Flowers all summer. Use for accent or contrast in foundation planting or shrub border.,Pink,Fibrous Shallow,Summer - Late Summer,,Medium,Mound,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,Moderate,6.0 - 7.5,"Erosion Control, Hedge, Insectory","Medicine, Ornamental"
336,Snowmound Spirea,Spiraea nipponica 'Snowmound',SPNI,Deciduous Shrub,5,5,14,Summer,Dense dark green foliage. Dirr suggests this is a superior replacement for S. vanhouteii.,White,Fibrous Shallow,Early Summer - Late Summer,,Medium,Rounded,Fast,,,Full_Sun,4 -- 8,"Wet, Moderate",6.0 - 8.0,Nurse,
337,"Steeple Bush Spirea (Hardbark Spiraea, Hardhack)",Spiraea tomentosa,SPTO,Deciduous Shrub,6,6,14,Summer,"Spiraea tomentosa, or Steeplebush, is an upright, multi-stemmed, suckering, deciduous shrub that can grow to 4 feet high with a slightly larger width. It is native to wet meadows, wet pastures, boggy areas, marshes, fields, and lake margins from Nova Scotia south to Louisiana and Georgia. As it's native location suggests, the plant needs moist acidic soils in order to grow well. This trait makes it a good selection for moist locations in the landscape or as a low hedge for paths and walkways. This is a flowering shrub with tiny pink to rose to rose-purple flowers clustered, top to bottom, on 4 to 8 inch terminal spikes that bloom from mid-summer to early autumn. Steeplebush is easy to grow in average, acidic, moist to wet soils in full sun. It will tolerate a wide range of soil and light shade, but a site with full sun is best for maximum blooming. You should remove faded flower clusters as soon as practicle to encourage additional bloom. The plant flowers on new wood, so prune in late winter to early spring if needed. This a vigorous plant that will spread by suckers to form colonies. The root system is woody and branching. The woody stems often die down to the ground during the",Pink,Fibrous Shallow,Early Summer - Late Summer,Summer,Medium,Mound,Fast,Minor,Minor,Full_Sun,4 -- 7,"Wet, Moderate",5.0 - 6.0,Insectory,"Medicine, Medicine"
338,Vanhoutte Spirea,Spiraea vanhouttei,SPVA,Deciduous Shrub,8,10,14,Summer,Most popular spirea. Branches arch to the ground like a fountain with a profusion of flowers.,White,Fibrous Shallow,Early Summer - Late Summer,,Medium,Upright,Fast,Minor,Minor,Full_Sun,3 -- 7,"Wet, Moderate, Dry",6.0 - 8.0,Nurse,
3111,Stinking Bean Trefoil (Purging Trefoil),Anagyris foetida,ANFO,Deciduous Shrub,10,12,36,Spring-Summer,"Aka purging trefoil, and stinking wood. Bean is POISONOUS. All parts of this plant are poisonous. Stinking name refers to flower scent of cooked beans gone bad. Native of the countries bordering the Mediterranean Sea, and requiring at Kew the protection of a south wall – even there occasionally killed. The specific name refers to the unpleasant odour of the leaves, which is, however, only perceptible when they are crushed. The tree is known in the south of France as ‘bois puant’ on that account. The flowers are inodorous. In S. Europe they open in early spring.","Green, Yellow","Tap, Rhizome",Fall - Winter,Spring,Coarse,Upright,Moderate,Minor,Minor,Full_Sun,8 -- 10,"Moderate, Dry",7.2 - 8.5,"Insectory, Nitrogen Fixer, Reclamator","Medicine, Medicine"
269,Cut Leaf Staghorn Sumac,Rhus typhina 'Laciniata',RHTY,Deciduous Shrub,8,15,20,,"Form of Staghorn Sumac with deeply divided leaflets that create a fine-textured, ferny appearance. Any portion of the plant is considered toxic, if ingested.",,Fibrous Shallow,,,Fine,Irregular,Fast,Minor,Minor,Full_Sun,4 -- 8,"Wet, Moderate",4.5 - 7.1,Nurse,
7437,Dwarf Smooth Sumac (Rocky Mountain Sumac),Rhus glabra cismontana,RHGL,Deciduous Shrub,12,5,84,Summer-Fall,"Forms thickets from root suckers. Scarlet fall foliage. Small yellow flowers in spring followed by red hairy fruit. Propagation: Rootstocks can be easily propagated and generally survive even when transplanted onto very severe sites. This dwarf variety is becoming popular in cultivation. In a planned landscape, the species is most effective when drifts or colonies, typical of natural settings, are allowed to establish. Colonies can be rejuvenated every few years by cutting them to the ground in mid-winter. Sumacs will grow in dry waste areas, such as impossible slopes where even junipers struggle. They are fast growing, generally pest and disease-free, and drought-tolerant. Colonies are often single-sexed, formed from a single, suckering parent. Only female plants produce flowers and berries.",Yellow,"Fibrous Deep, Long Rhizome",Spring - Early Summer,Fall - Winter,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 7,"Moderate, Dry",5.3 - 7.5,"Erosion Control, Fungicide, Insectory, Nurse, Reclamator, Wildlife Food, Wildlife Habitat, Windbreak, Windbreak","Coppice, Dye, Dye, Dye, Food, Medicine, Medicine, Oil, Wax, Resin or Polish, Ornamental, Soap"
324,"Fragrant Sumac (Aromatic Sumac, Lemon Sumac)",Rhus aromatica,RHAR,Deciduous Shrub,8,10,16,Spring,"This woody shrub is 2-8' tall. Depending on the variety, it is variable in size and branching habit. Fragrant Sumac can be an erect shrub with ascending branches, or it can be a low shrub with spreading branches. Plant's ability to develop roots as the stems touch the ground make this useful as a ground cover for banks and massing. Small aromatic yellow flowers. The preference is full or partial sun, dry conditions, and soil that is sandy or rocky. However, this shrub will adapt to mesic conditions with fertile loamy soil if there is not too much competition from other species of plants. Propagation: Seed - best sown in a cold frame as soon as it is ripe. Pre-soak the seed for 24 hours in hot water (starting at a temperature of 80 - 90c and allowing it to cool) prior to sowing in order to leach out any germination inhibitors. This soak water can be drunk and has a delicious lemon-flavour. The stored seed also needs hot water treatment and can be sown in early spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late sprin",Yellow,"Rhizome, Fibrous Shallow",Spring - Late Spring,Fall - Winter,Medium,Spreading,Slow,Minor,Minor,Full_Sun,4 -- 9,"Moderate, Dry",4.5 - 8.0,"Erosion Control, Insectory, Insectory, Reclamator, Wildlife Food, Wildlife Habitat, Windbreak","Aromatics/Fragrance, Dye, Fiber, Food, Medicine, Oil, Wax, Resin or Polish, Ornamental"
325,Gro-Low Fragrant Sumac,Rhus aromatica 'Grow-Low',RHAR,Deciduous Shrub,2,8,16,Spring,"Plant's ability to develop roots as the stems touch the ground make this useful as a ground cover for banks and massing. Small aromatic yellow flowers followed by edible red hairy fruit. Introduced by Synnesvedt Nursery, Glenview, Illinois.",Yellow,Fibrous Shallow,Spring - Late Spring,Fall - Winter,Medium,Spreading,Slow,Minor,Minor,Full_Sun,4 -- 9,"Moderate, Dry",4.5 - 8.0,"Erosion Control, Insectory, Reclamator, Wildlife Food, Wildlife Habitat","Dye, Fiber, Food, Medicine, Oil, Wax, Resin or Polish, Ornamental"
2524,Poison Sumac,Toxicodendron vernix,TOVE,Deciduous Shrub,20,5,0,Summer,The Poison Sumac is one of North America's most dangerous plants. Its sap is very toxic and causes a rash upon contact.,White,Tap,Summer,,Medium,Upright,,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 5,"Wet, Moderate",5.6 - 6.5,,"Medicine, Ornamental"
327,Skunkbush Sumac,Rhus trilobata,RHTR,Deciduous Shrub,6,5,16,Spring,Susceptible to leaf spot disease. Its native range is west of Rhus aromatica. Similar to Rhus aromatica except for smaller leaves and fruit. Leaves are ill-scented when crushed.,Green,Fibrous Shallow,Spring - Late Spring,,Medium,Upright,Slow,Minor,Major,Full_Sun,4 -- 6,"Moderate, Dry",6.5 - 8.0,Windbreak,"Dye, Food, Medicine, Ornamental"
267,Smooth Sumac,Rhus glabra,RHGL,Deciduous Shrub,15,15,84,Summer-Fall,"Colony forming. Small yellow flowers in spring followed by red hairy fruit. Bright red fall foliage. Only shrub or tree species native to all 48 contiguous states, according to Wildflower.org.","Green, Yellow","Fibrous Shallow, Long Rhizome",Early Summer - Late Summer,Summer - Fall,Medium,Irregular,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",2 -- 9,"Wet, Moderate, Dry",5.3 - 7.5,"Erosion Control, Fungicide, Insectory, Nurse, Reclamator, Wildlife Food, Wildlife Habitat, Windbreak","Coppice, Dried Flower, Dye, Dye, Dye, Food, Medicine, Medicine, Oil, Wax, Resin or Polish, Ornamental, Soap"
268,"Staghorn Sumac (Velvet Sumac, Vinegar Tree)",Rhus typhina,RHTY,Deciduous Shrub,25,20,20,Summer,"Branches are covered with dense velvet hair. Useful for highway slopes and banks. Staghorn sumac occurs on dry, rocky or gravelly soils, in old fields,clearings, roadsides, forest edges, and open woods. Staghorn sumac is primarily a species of forest edges and disturbed sites. It occurs on the edges of many forest types, and is a frequent member of early oldfield communities, particularly on dry soils. This beautiful plant's fall foliage is a spectacular blaze of red and orange, and its spikes of velvety, crimson berries are attractive all winter. However, it spreads so vigorously through root suckering that it is hard to use in the residential landscape. Will grow in almost any soil except swamps; great for dry, sterile banks or roadsides. A great bird habitat, attractive year-round. Combine with fall blooming asters and goldenrods for a dramatic fall show. Propagation: Seed - best sown in a cold frame as soon as it is ripe. Pre-soak the seed for 24 hours in hot water (starting at a temperature of 80 - 90c and allowing it to cool) prior to sowing in order to leach out any germination inhibitors. This soak water can be drunk and has a delicious lemon-flavour. The store",Yellow,"Fibrous Shallow, Long Rhizome",Early Summer - Late Summer,Summer - Fall,Medium,Irregular,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,"Wet, Moderate, Dry",4.5 - 7.1,"Erosion Control, Insectory, Reclamator, Wildlife Food, Wildlife Food, Wildlife Habitat, Windbreak","Coppice, Dye, Food, Medicine, Oil, Wax, Resin or Polish, Ornamental, Soap, Wood, Wood, Wood"
2422,Summersweet,Clethra alnifolia,CLAL,Deciduous Shrub,8,6,16,Summer,"Recommended for use in rain gardens. Tolerant of clay soils. Suckering. Blooms on new wood. Best in light, dappled shade.",White,Fibrous Shallow,Summer - Late Summer,Fall - Winter,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 9,Moderate,4.5 - 7.0,"Erosion Control, Hedge, Insectory, Wildlife Food","Aromatics/Fragrance, Ornamental, Soap"
